Session,Child Code,OT Code,Matlab Time in Seconds (half second interval),Child EDA Foot 1,Child EDA Foot 2,OT EDA Foot 1,OT EDA Foot 2,Activity Code
0,1,65,1249920295,0.259424,0.306438386,0.041833,0.024676952,0
0,1,65,1249920296,0.259424,0.303864579,0.041833,0.021672346,0
0,1,65,1249920296,0.254976765,0,0.041833,0.021654,0
0,1,65,1249920297,0.225725483,0,0.041833,0.021654,0
0,1,65,1249920297,0.219577323,0,0.041833,0.021654,0
0,1,65,1249920298,0.221943563,0.297342706,0.041833,0.021654,0
0,1,65,1249920298,0.202685353,0.296762086,0.041833,0.021654,0
0,1,65,1249920299,0.215562057,0.304403576,0.041833,0.021654,0
0,1,65,1249920299,0.223990758,0.337838087,0.045323352,0.021654,0
0,1,65,1249920300,0.224891,0.34391022,0.04380532,0.021654,0
0,1,65,1249920300,0.225506302,0.337933247,0.041833,0.021654,0
0,1,65,1249920301,0.23404421,0.334055967,0.041833,0.021654,0
0,1,65,1249920301,0.229905994,0,,0.021654,0
0,1,65,1249920302,0.234536632,0,,0.021654,0
0,1,65,1249920302,0.230892881,0,,0,0
0,1,65,1249920303,0,,0,,0
0,1,65,1249920303,0.218127263,0,0.041833,0,0
0,1,65,1249920304,0.215219935,0,0.041833,0,0
0,1,65,1249920304,0.221256384,0,0.041833,0,0
0,1,65,1249920305,0.22876521,0,0.041833,0,0
0,1,65,1249920305,0.235677806,0,,0.021654,0
0,1,65,1249920306,0,0.307750771,0,0.021654,0
0,1,65,1249920306,0,0.307132471,0,0.021654,0
0,1,65,1249920307,0.256307761,0.307115494,0,0.021654,0
0,1,65,1249920307,0.2629874,0.30918074,0,0.021654,0
0,1,65,1249920308,0.269488,0,,0.021654,0
0,1,65,1249920308,0.275386103,0,,0.021654,0
0,1,65,1249920309,0.281109255,0,,0.021654,0
0,1,65,1249920309,0.287885993,0.327381077,0,0.021654,0
0,1,65,1249920310,0.296873471,0.329934776,0.041833,0.021654,0
0,1,65,1249920310,0.30752613,0.325765622,0.041833,0.021654,0
0,1,65,1249920311,0.31858227,0.31223758,0.041833,0.021654,0
0,1,65,1249920311,0.332182303,0.313297842,0.041833,0.021654,0
0,1,65,1249920312,0.34646751,0.316702632,0.041833,0.021654,0
0,1,65,1249920312,0.353341947,0.322474944,0.041833,0.021654,0
0,1,65,1249920313,0.347995318,0.349651752,0.041833,0.021654,0
0,1,65,1249920313,0.354712853,0.379771177,0.041833,0.021654,0
0,1,65,1249920314,0.363256831,0.367233081,0.041833,0.021654,0
0,1,65,1249920314,0.362992994,0.367531349,0.041874277,0.021654,0
0,1,65,1249920315,0.357937023,0,0.042159538,0.021654,0
0,1,65,1249920315,0.353692289,0,,0.021654,0
0,1,65,1249920316,0.374338217,0,,0.021654,0
0,1,65,1249920316,0.391012587,0,0.043557944,0.021654,0
0,1,65,1249920317,0.412414021,0,0.043805319,0.021654,0
0,1,65,1249920317,0.414692,0,0.043825,0.021654,0
0,1,65,1249920318,0.418037152,0,0.043825,0.021654,0
0,1,65,1249920318,0.415987926,0,0.043825,0.021654,0
0,1,65,1249920319,0.406470008,0.386376685,0.043825,0.021654,0
0,1,65,1249920319,0.416702962,0.390423421,0.043825,0.021654,0
0,1,65,1249920320,0.429830663,0.396121507,0.043825,0.021654,0
0,1,65,1249920320,0.447382485,0.416024828,0.043825,0.021654,0
0,1,65,1249920321,0.475728,0.439052782,0.043825,0.021654,0
0,1,65,1249920321,0.475728,0.447243847,0.043825,0.021654,0
0,1,65,1249920322,0.475728,0.442746174,0.043825,0.022007317,0
0,1,65,1249920322,0.462728219,0,0.043825,0.022901578,0
0,1,65,1249920323,0.452108978,0,0.043825,0.023577405,0
0,1,65,1249920323,0.435481232,0,0.043825,0.021663195,0
0,1,65,1249920324,0.437528949,0,0.043825,0.021654,0
0,1,65,1249920324,0.450222718,0,0.043825,0.021654,0
0,1,65,1249920325,0.460869918,0,0.043825,0.021654,0
0,1,65,1249920325,0.4551188,0.339474509,0.042024446,0.021654,0
0,1,65,1249920326,0.440792048,0.331596429,0.041833,0.021654,0
0,1,65,1249920326,0.427635803,0.329585435,0.041833,0.02525782,0
0,1,65,1249920327,0.427892627,0.330602052,0.041833,0.023534511,0
0,1,65,1249920327,0.434858263,0,0.041833,0.022345632,0
0,1,65,1249920328,0.441264711,0.334311651,0.041833,0.021697979,0
0,1,65,1249920328,0,0.335501841,0.041833,0.021654,0
0,1,65,1249920329,0.453820156,0.333729595,0.041833,0.021654,0
0,1,65,1249920329,0.464416548,0.326946405,0.041833,0.021654,0
0,1,65,1249920330,0.494353854,0.32238295,0.041833,0.021654,0
0,1,65,1249920330,0.506520109,0.31863418,0.041833,0.021654,0
0,1,65,1249920331,0.510384449,0,0.041833,0.021654,0
0,1,65,1249920331,0.561585521,0,0.041916587,0.021654,0
0,1,65,1249920332,0.571459144,0,0.043355585,0.021654,0
0,1,65,1249920332,0.564830995,0.306751127,0.043480656,0.021654,0
0,1,65,1249920333,0.560326212,0.305365899,0.041927474,0.021654,0
0,1,65,1249920333,0.561320023,0.304977035,0.041833,0.021654,0
0,1,65,1249920334,0.566527848,0.309244394,0.043825,0.021654,0
0,1,65,1249920334,0.567730435,0.314672013,0.043825,0.021654,0
0,1,65,1249920335,0.560287981,0.309140537,0.043825,0.022695232,0
0,1,65,1249920335,0.549507246,0.296164089,0.042509334,0.025641,0
0,1,65,1249920336,0.538576702,0.293303099,0.043516304,0.025641,0
0,1,65,1249920336,0.529996202,0.291485785,0.043825,0.024536736,0
0,1,65,1249920337,0.517921197,0.290828575,0.041899148,0.024220304,0
0,1,65,1249920337,0.501875071,0.313995078,0.043825,0.025641,0
0,1,65,1249920338,0.485846752,0.317900168,0.043825,0.025641,0
0,1,65,1249920338,0.473824269,0.276304478,0.043825,0.025641,0
0,1,65,1249920339,0.46579549,0.268322375,0.043825,0.025641,0
0,1,65,1249920339,0.473346064,0.26854148,0.043825,0.023118229,0
0,1,65,1249920340,0.470666465,0,0.043825,0.021654,0
0,1,65,1249920340,0.461570156,0,0.045908,0.021654,0
0,1,65,1249920341,0.522277,0,0.045908,0.021654,0
0,1,65,1249920341,0.520777475,0,0.045296964,0.021654,0
0,1,65,1249920342,0.498307954,0,0.044814789,0.021654,0
0,1,65,1249920342,0.49408871,0,0.044468501,0.021654,0
0,1,65,1249920343,0.473301,0,0.043825,0.021654,0
0,1,65,1249920343,0.465065876,0.284343692,0.044524575,0.021761646,0
0,1,65,1249920344,0.496610368,0.288906429,0.045806229,0.022472914,0
0,1,65,1249920344,0.561924894,0.305595005,0.045908,0.023305089,0
0,1,65,1249920345,0.551128093,0.392264233,0.045908,0.023428345,0
0,1,65,1249920345,0.522714897,0.453222019,0.045908,0.021654,0
0,1,65,1249920346,0.486493529,0.488347892,0.045908,0.021654,0
0,1,65,1249920346,0.493407092,0.503921818,0.045908,0.021654,0
0,1,65,1249920347,0.491443,0,0.045908,0.021681356,0
0,1,65,1249920347,0.486461727,0,0.045908,0.022308886,0
0,1,65,1249920348,0.48799853,0,0.045908,0.02320537,0
0,1,65,1249920348,0.498401788,0.537896713,0.045908,0.023597429,0
0,1,65,1249920349,0.506371664,0.550285596,0.045908,0.021654,0
0,1,65,1249920349,0.513630033,0.575045782,0.045908,0.021654,0
0,1,65,1249920350,0.533355106,0.610433633,0.045908,0.021654,0
0,1,65,1249920350,0.565328332,0.620275054,0.045908,0.021654,0
0,1,65,1249920351,0.575335103,0.617309854,0.045908,0.023622,0
0,1,65,1249920351,0.578256709,0,0.045908,0.023622,0
0,1,65,1249920352,0.580727677,0,0.045908,0.025086352,0
0,1,65,1249920352,0.585432646,0.600494679,0.045908,0.025641,0
0,1,65,1249920353,0.582555557,0.596999417,0.045908,0.025641,0
0,1,65,1249920353,0.580845866,0.597161871,0.045908,0.025641,0
0,1,65,1249920354,0.579926882,0.602884366,0.045908,0.025641,0
0,1,65,1249920354,0.580227188,0,0.045908,0.025641,0
0,1,65,1249920355,0.587171697,0,0.045908,0.025641,0
0,1,65,1249920355,0.606944838,0,0.045908,0.025641,0
0,1,65,1249920356,0.618923924,0,0.045908,0.025641,0
0,1,65,1249920356,0.621385484,0.667327767,0.045908,0.025641,0
0,1,65,1249920357,0.622108,0.676582113,0.045908,0.025641,0
0,1,65,1249920357,0.620830071,0.681108053,0.045908,0.025641,0
0,1,65,1249920358,0.605054111,0.682971753,0.045908,0.025641,0
0,1,65,1249920358,0.59949,0.684210544,0.045908,0.025641,0
0,1,65,1249920359,0.59804059,0.68555978,0.045908,0.025641,0
0,1,65,1249920359,0.588832,0.687758923,0.045908,0.025641,0
0,1,65,1249920360,0.596010399,0.694604125,0.045350687,0.025641,0
0,1,65,1249920360,0.613830768,0.704876844,0.043942879,0.025641,0
0,1,65,1249920361,0.620306512,0.71253919,0.045264612,0.025641,0
0,1,65,1249920361,0.622108,0.713425921,0.047795215,0.025641,0
0,1,65,1249920362,0.622108,0.712744949,0.047804635,0.025641,0
0,1,65,1249920362,0.622108,0,0.047485279,0.025641,0
0,1,65,1249920363,0.622108,0,,0.025641,0
0,1,65,1249920363,0.620028823,0,,0.025641,0
0,1,65,1249920364,0.654105468,0,0.046165588,0.025641,0
0,1,65,1249920364,0.65483491,0.699904155,0.045932174,0.025641,0
0,1,65,1249920365,0.653896808,0.695481755,0.045908,0.025641,0
0,1,65,1249920365,0.658782853,0.68489274,0.045908,0.025641,0
0,1,65,1249920366,0.668308497,0.663072777,0.045908,0.025641,0
0,1,65,1249920366,0.668677657,0.638255813,0.045908,0.02563184,0
0,1,65,1249920367,0.662991715,0.617628711,0.045908,0.023962029,0
0,1,65,1249920367,0.6574662,0.595544589,0.045908,0.025641,0
0,1,65,1249920368,0.656531831,0.574313967,0.045908,0.025641,0
0,1,65,1249920368,0.659072013,0.559565135,0.045908,0.025641,0
0,1,65,1249920369,0.666480705,0.558361255,0.045908,0.025641,0
0,1,65,1249920369,0.683558828,0.583740696,0,0.025641,0
0,1,65,1249920370,0.690575883,0.605226964,0.045908,0.025641,0
0,1,65,1249920370,0.669311949,0.54682984,0.045908,0.025641,0
0,1,65,1249920371,0.663185,0.531576586,0.045908,0.025641,0
0,1,65,1249920371,0.665459391,0,0.045908,0.025641,0
0,1,65,1249920372,0.675211448,0.5148822,0.045908,0.025641,0
0,1,65,1249920372,0.689460779,0.512452369,0.045908,0.025641,0
0,1,65,1249920373,0.704702399,0.600156982,0.045908,0.025641,0
0,1,65,1249920373,0.718537206,0.569401595,0.045908,0.025641,0
0,1,65,1249920374,0.735831755,0.632936775,0.045908,0.025641,0
0,1,65,1249920374,0.751188585,0.670758392,0.045908,0.025641,0
0,1,65,1249920375,0.7563096,0.701455771,0.045908,0.025641,0
0,1,65,1249920375,0.751147615,0.706349,0.045908,0.025641,0
0,1,65,1249920376,0.751246779,0.70491579,0.045908,0.025641,0
0,1,65,1249920376,0.736164674,0.701165313,0.045908,0.025641,0
0,1,65,1249920377,0.734584,0.699208,0,0.025641,0
0,1,65,1249920377,0.740849844,0.698377784,0,0.025641,0
0,1,65,1249920378,0.732775043,0.673760249,0,0.025641,0
0,1,65,1249920378,0.72,0.69086549,0.045908,0.025641,0
0,1,65,1249920379,0.72,0.710620268,0.045908,0.025641,0
0,1,65,1249920379,0.717948894,0.699251175,0.045908,0.025641,0
0,1,65,1249920380,0.711160336,0.700549442,0.045908,0.025641,0
0,1,65,1249920380,0.706554724,0.703448247,0.045908,0.025641,0
0,1,65,1249920381,0.701062042,0.705907349,0.045908,0.025641,0
0,1,65,1249920381,0.698413,0.688111299,0.045908,0.025641,0
0,1,65,1249920382,0.700086807,0.659718775,0.045908,0.025641,0
0,1,65,1249920382,0.704396369,0.649570557,0.045932063,0.025641,0
0,1,65,1249920383,0.693729935,0,0.046831151,0.025641,0
0,1,65,1249920383,0.692446703,0,0.047831065,0.025641,0
0,1,65,1249920384,0.731744217,0,0.045908,0.025641,0
0,1,65,1249920384,0.794521,0,0.045908,0.025641,0
0,1,65,1249920385,0.776917243,0,0.0468808,0.025641,0
0,1,65,1249920385,0.803834679,0,0.047903903,0.025641,0
0,1,65,1249920386,0.849394522,0.618578156,0.047889526,0.025641,0
0,1,65,1249920386,0.850929407,0.609863626,0,0.025641,0
0,1,65,1249920387,0.879710776,0.597535209,0,0.025641,0
0,1,65,1249920387,0.883538775,0.56381631,0,0.025641,0
0,1,65,1249920388,0.887347088,0.295412438,0,0.025641,0
0,1,65,1249920388,0.892688841,0.071157129,0,0.025641,0
0,1,65,1249920389,0.896875114,0.072219638,0,0.025641,0
0,1,65,1249920389,0.897727,0,0.046621657,0.025641,0
0,1,65,1249920390,0.892054005,0,0.046196848,0.025641,0
0,1,65,1249920390,0.89184871,0,0.044548216,0.025641,0
0,1,65,1249920391,0.897727,0,0.042962143,0.025641,0
0,1,65,1249920391,0.900362217,0,0.045908,0.025641,0
0,1,65,1249920392,0.893383845,0,0.045908,0.025641,0
0,1,65,1249920392,0.884829425,0,0.045908,0.025641,0
0,1,65,1249920393,0.873239,0,0.045303854,0.025641,0
0,1,65,1249920393,0.873239,0,0.041833,0.025641,0
0,1,65,1249920394,0.873239,0,0.042358704,0.025641,0
0,1,65,1249920394,0.875584633,0,0.045386986,0.025641,0
0,1,65,1249920395,0.885311774,0,0.045908,0.025641,0
0,1,65,1249920395,0.916313947,0,0.045908,0.025641,0
0,1,65,1249920396,0.92830591,0,0.045908,0.025641,0
0,1,65,1249920396,0.934753449,0,0.045908,0.025641,0
0,1,65,1249920397,0.95652146,0,0.045908,0.025641,0
0,1,65,1249920397,0.953478122,0,0.042547105,0.025641,0
0,1,65,1249920398,0.939481,0,0.043157409,0.025641,0
0,1,65,1249920398,0.939481,0.188311916,0.045769071,0.025641,0
0,1,65,1249920399,0.939481,0.194526209,0.045908,0.025641,0
0,1,65,1249920399,0.940053513,0.200437898,0.045908,0.025641,0
0,1,65,1249920400,0.942363,0.206604737,0,0.025641,0
0,1,65,1249920400,0.945477586,0,0.045908,0.025641,0
0,1,65,1249920401,0.950301706,0,0.045908,0.025641,0
0,1,65,1249920401,0.950867,0,0.045908,0.025641,0
0,1,65,1249920402,0.948529846,0,0.045908,0.025641,0
0,1,65,1249920402,0.947977,0,0.045908,0.025641,0
0,1,65,1249920403,0.947977,0,,0.025641,0
0,1,65,1249920403,0.951588189,0,0.045908,0.025641,0
0,1,65,1249920404,0.956522,0,0.045908,0.025641,0
0,1,65,1249920404,0.956522,0,0.044468593,0.025641,0
0,1,65,1249920405,0.959468009,0,0.041994449,0.025641,0
0,1,65,1249920405,0.965116,0,0.043228349,0.025641,0
0,1,65,1249920406,0.965116,0,0.044852509,0.025641,0
0,1,65,1249920406,0.965116,0,0.045866262,0.025641,0
0,1,65,1249920407,0.965116,0,0.045908,0.025641,0
0,1,65,1249920407,0.965116,0,0.045908,0.025641,0
0,1,65,1249920408,0.960606003,0,0.045908,0.025641,0
0,1,65,1249920408,0.956610218,0,,0.025641,0
0,1,65,1249920409,0.967284828,0,0.045908,0.025641,0
0,1,65,1249920409,0.973587541,0,0.045908,0.025641,0
0,1,65,1249920410,0.971120132,0,0.045908,0.025641,0
0,1,65,1249920410,0,,0.045908,0.025641,0
0,1,65,1249920411,0.962009625,0,0.045908,0.025641,0
0,1,65,1249920411,0.958123668,0,0.045908,0.025641,0
0,1,65,1249920412,0.956522,0,0.045908,0.025641,0
0,1,65,1249920412,0.956522,0,0.045908,0.025641,0
0,1,65,1249920413,0.956522,0,0.045908,0.025641,0
0,1,65,1249920413,0.955153615,0,0.045908,0.025641,0
0,1,65,1249920414,0.939481,0,0.044150469,0.025641,0
0,1,65,1249920414,0.937186982,0,0.043825,0.025641,0
0,1,65,1249920415,0.925421199,0,0.043995616,0.025641,0
0,1,65,1249920415,0.922636,0,0.04461906,0.025641,0
0,1,65,1249920416,0.918851074,0,0.04536162,0.025641,0
0,1,65,1249920416,0.918611954,0,0.045859026,0.025641,0
0,1,65,1249920417,0.922512832,0,0.045908,0.025641,0
0,1,65,1249920417,0.833641432,0.422579608,0.045908,0.025641,0
0,1,65,1249920418,0.914286,0.423299806,0.045908,0.025641,0
0,1,65,1249920418,0.921873733,0.423186493,0.045908,0.025641,0
0,1,65,1249920419,0.976892562,0.419502196,0.045908,0.025641,0
0,1,65,1249920419,0.95171828,0,0.044306775,0.025641,0
0,1,65,1249920420,0.949602462,0,0.045542974,0.025641,0
0,1,65,1249920420,0.966789326,0.399834663,0.045908,0.025641,0
0,1,65,1249920421,0.986949811,0.397173406,0.045908,0.025641,0
0,1,65,1249920421,0.99561148,0.402464954,0.045908,0.025641,0
0,1,65,1249920422,0.999900121,0.41254066,0.045908,0.025641,0
0,1,65,1249920422,0.956672163,0.423659341,0.045908,0.025641,0
0,1,65,1249920423,0.95674193,0,0.045908,0.025641,0
0,1,65,1249920423,0.996604509,0.450512159,0.045908,0.025667367,0
0,1,65,1249920424,1.029674,0.463563421,0.045908,0.029195168,0
0,1,65,1249920424,1.029674,0.474576,0.045908,0.025641,0
0,1,65,1249920425,1.058490858,0.48448921,0.045908,0.025641,0
0,1,65,1249920425,1.05417546,0.494781353,0.045908,0.025641,0
0,1,65,1249920426,1.073370409,0,0.046097943,0.025641,0
0,1,65,1249920426,1.112785201,0,0.049709661,0.025745962,0
0,1,65,1249920427,1.128500119,0,0.045908,0.027539464,0
0,1,65,1249920427,1.118210895,0.529080101,0.045908,0.025856169,0
0,1,65,1249920428,1.10198996,0.533272547,0.045908,0.025641,0
0,1,65,1249920428,1.091355203,0.534575372,0.045908,0.025641,0
0,1,65,1249920429,1.102194856,0.530768122,0.045908,0.025641,0
0,1,65,1249920429,1.119242938,0.566189196,0.045908,0.025641,0
0,1,65,1249920430,1.108082583,0.61402703,0.045908,0.025641,0
0,1,65,1249920430,1.088202738,0.627912359,0.045908,0.025641,0
0,1,65,1249920431,1.082055118,0.623487539,0.045908,0.025641,0
0,1,65,1249920431,1.091847287,0,0.045908,0.025641,0
0,1,65,1249920432,1.114990236,0.603378545,0.045908,0.025641,0
0,1,65,1249920432,1.201433158,0.590524596,0.045908,0.025641,0
0,1,65,1249920433,1.271753946,0.576861834,0.045908,0.025641,0
0,1,65,1249920433,1.220991678,0.554400119,0.045908,0.025641,0
0,1,65,1249920434,1.146368438,0.52901826,0.045908,0.025641,0
0,1,65,1249920434,1.113691574,0.511270222,0.045908,0.025641,0
0,1,65,1249920435,1.19695712,0.508572356,0.045908,0.026779899,0
0,1,65,1249920435,1.192733008,0.508702142,0.045908,0.026500232,0
0,1,65,1249920436,1.188284606,0,0.045908,0.027952874,0
0,1,65,1249920436,1.246796788,0,0.045908,0.028527306,0
0,1,65,1249920437,1.268582363,0,0.045908,0.025898871,0
0,1,65,1249920437,1.266960362,0.510881727,0.045908,0.028917374,0
0,1,65,1249920438,1.255991202,0.511934303,0.045908,0.029644,0
0,1,65,1249920438,1.219059722,0.535405445,0.045908,0.029644,0
0,1,65,1249920439,1.147550994,0.598680659,0.045908,0.026128771,0
0,1,65,1249920439,1.158368201,0.644894321,0.045908,0.025641,0
0,1,65,1249920440,1.164083523,0.645847699,0.045908,0.025641,0
0,1,65,1249920440,1.166554917,0.642013336,0.045908,0.025641,0
0,1,65,1249920441,1.178667895,0,0.045908,0.025641,0
0,1,65,1249920441,1.203849946,0,0.045908,0.025641,0
0,1,65,1249920442,1.221338597,0.624781898,0.045908,0.025641,0
0,1,65,1249920442,1.224394671,0.620952123,0.045908,0.025641,0
0,1,65,1249920443,1.231424634,0.62699841,0.045908,0.025641,0
0,1,65,1249920443,1.282958,0.752487613,0.045908,0.025641,0
0,1,65,1249920444,1.284375857,0.787942449,0.045908,0.025641,0
0,1,65,1249920444,1.312948419,0.770689976,0.046536742,0.025641,0
0,1,65,1249920445,1.314342954,0.811228483,0.045908,0.025641,0
0,1,65,1249920445,1.304244106,0.870530932,0.045908,0.025641,0
0,1,65,1249920446,0,0.9363799,0.045908,0.025641,0
0,1,65,1249920446,0,0.917834519,0.045908,0.025641,0
0,1,65,1249920447,1.24737164,0.876349712,0.045908,0.025641,0
0,1,65,1249920447,1.238355684,0.875208017,0.045908,0.025641,0
0,1,65,1249920448,1.240216399,0.881484944,0.045908,0.025641,0
0,1,65,1249920448,1.246574864,0,0.045908,0.025641,0
0,1,65,1249920449,1.258131938,0,0.045908,0.025641,0
0,1,65,1249920449,1.202202176,0,,0.025641,0
0,1,65,1249920450,1.258786,0.920434787,0,0.025641,0
0,1,65,1249920450,1.251870911,0.924937973,0,0.025641,0
0,1,65,1249920451,1.30064808,0.92225852,0.045908,0.025641,0
0,1,65,1249920451,1.333178346,0.908030991,0.045908,0.025641,0
0,1,65,1249920452,1.326881583,0,0.045908,0.025641,0
0,1,65,1249920452,1.205026235,0,0.046044596,0.025641,0
0,1,65,1249920453,1.098187619,0,0.046906217,0.025641,0
0,1,65,1249920453,1.051064264,0.816208044,0,0.025641,0
0,1,65,1249920454,1.051962322,0.806048653,0,0.025641,0
0,1,65,1249920454,1.070075262,0.807269336,0.051111619,0.025641,0
0,1,65,1249920455,0,0.811997348,0.051907208,0.025641,0
0,1,65,1249920455,0,0.813858577,0.05132383,0.025641,0
0,1,65,1249920456,1.151010221,0.814699515,0.048713417,0.025641,0
0,1,65,1249920456,1.165964708,0,0.047906446,0.025641,0
0,1,65,1249920457,1.156988908,0,0.047935588,0.025641,0
0,1,65,1249920457,1.142713423,0,,0.025641,0
0,1,65,1249920458,1.143714832,0,,0.025641,0
0,1,65,1249920458,1.151578703,0.817067877,0,0.025641,0
0,1,65,1249920459,1.157627305,0.818213702,0,0.025641,0
0,1,65,1249920459,1.141902235,0.825885962,0,0.025557163,0
0,1,65,1249920460,1.121568399,0.851239198,0,0.025283077,0
0,1,65,1249920460,1.121704437,0.88119034,0,,0
0,1,65,1249920461,1.122324,0.912584926,0,,0
0,1,65,1249920461,1.139563337,0.93924891,0,,0
0,1,65,1249920462,1.140941871,0.948127,0,0.023744407,0
0,1,65,1249920462,1.138855035,0.948248389,0,0.023622115,0
0,1,65,1249920463,1.135749516,0.956442078,0,0.023622,0
0,1,65,1249920463,1.13213138,0.962319,0,0.023622,39
0,1,65,1249920464,1.128477422,0.956519385,0,0.023622,39
0,1,65,1249920464,1.122853852,0.953793083,0,0.023622,39
0,1,65,1249920465,1.119266,0.956647,0.049959576,0.025641,39
0,1,65,1249920465,1.119262431,0.956750966,0.049994572,0.025641,39
0,1,65,1249920466,1.115996629,0.961964289,0.05,0.025641,39
0,1,65,1249920466,1.108305669,0.964205724,0.049689502,0.025641,39
0,1,65,1249920467,1.098681361,0.930038581,0.048163702,0.025641,39
0,1,65,1249920467,1.089341618,0,0.049754854,0.025641,39
0,1,65,1249920468,1.08190875,0.786832461,0.047915605,0.025641,39
0,1,65,1249920468,1.087833333,0.722035753,0.04829363,0.025641,39
0,1,65,1249920469,1.056648733,0.690851517,0,0.025641,39
0,1,65,1249920469,1.029806009,0.678476848,0.049646992,0.025641,39
0,1,65,1249920470,1.053539393,0,0.0499949,0.025641,39
0,1,65,1249920470,1.072044898,0,0.046160241,0.025641,39
0,1,65,1249920471,1.065230404,0,0.047441848,0.025641,39
0,1,65,1249920471,1.109719944,0,0.049903235,0.025641,39
0,1,65,1249920472,1.107888414,0.64223428,0.048592653,0.025641,39
0,1,65,1249920472,1.103510446,0.641027045,0.046073558,0.025641,39
0,1,65,1249920473,1.082987957,0.754263082,0.046927977,0.025641,39
0,1,65,1249920473,1.072868603,0.779265927,0.049192726,0.025641,39
0,1,65,1249920474,1.063080431,0.796832479,0.048305009,0.025641,39
0,1,65,1249920474,1.09906652,0,0.046563394,0.025641,39
0,1,65,1249920475,1.138411614,0,0.047904,0.025641,39
0,1,65,1249920475,1.126096044,0.825294738,0.047904,0.025641,39
0,1,65,1249920476,1.100304,0.833001268,0.047904,0.025641,39
0,1,65,1249920476,1.066070329,0.841953505,0.047911041,0.025641,39
0,1,65,1249920477,1.069848098,0.851014357,0.048097798,0.025641,39
0,1,65,1249920477,0,,0,0.025641,39
0,1,65,1249920478,1.086275509,0,,0.025641,39
0,1,65,1249920478,1.090808158,0.871453973,0,0.025641,39
0,1,65,1249920479,1.06251694,0.873568046,0.049788171,0.026065641,39
0,1,65,1249920479,1.021170507,0.873596,0.049988667,0.027000909,39
0,1,65,1249920480,1.028271954,0.860202949,0.05,0.027603375,39
0,1,65,1249920480,1.038497305,0.828585057,0.05,0.027613,39
0,1,65,1249920481,1.036153208,0.841103171,0.05,0.027613,39
0,1,65,1249920481,1.035714,0.889219078,0.05,0.027613,39
0,1,65,1249920482,1.025623708,0.926312497,0.05,0.025949125,39
0,1,65,1249920482,1.002406426,0.908859996,0.05,0.027304875,39
0,1,65,1249920483,1.007467188,0.870393265,0.05,0.025949125,39
0,1,65,1249920483,1.007607438,0.914616129,0.05,0.025641,39
0,1,65,1249920484,1.003148129,0.963920829,0.05,0.027422555,39
0,1,65,1249920484,0.9973953,0.984655675,0.05,0.026056676,39
0,1,65,1249920485,0.992431935,0.996746404,0.05,0.025641,39
0,1,65,1249920485,0.989492732,1.006154032,0.05,0.025641,39
0,1,65,1249920486,0.98696543,1.015394616,0,0.025641,39
0,1,65,1249920486,0.985484419,1.022350619,0,0.02871815,39
0,1,65,1249920487,0.991865136,1.026331574,0,0.02936204,39
0,1,65,1249920487,0.995150318,1.019673877,0,0.028403095,39
0,1,65,1249920488,0.99620714,0.992617079,0,0.027654614,39
0,1,65,1249920488,0.996822986,0,,0.027613,39
0,1,65,1249920489,0.997059673,0,,0.027613,39
0,1,65,1249920489,0.963577608,0,,0.028098761,39
0,1,65,1249920490,0.887675811,0.825541831,0,0.029481311,39
0,1,65,1249920490,0.929838457,0.806735822,0.05,0.029644,39
0,1,65,1249920491,0.946329569,0.816085871,0.05,0.029644,39
0,1,65,1249920491,0.934867722,0.844249933,0.05,0.029644,39
0,1,65,1249920492,0.959146027,0.806274337,0.05,0.029644,39
0,1,65,1249920492,0.958166,0.759690158,0,0.029644,39
0,1,65,1249920493,0.962165721,0.749370426,0,0.029644,39
0,1,65,1249920493,0.96040705,0,,0.029644,39
0,1,65,1249920494,1.043102634,0,,0.029644,39
0,1,65,1249920494,1.118551709,0,,0.029644,39
0,1,65,1249920495,1.12258547,0,,0.029644,39
0,1,65,1249920495,0,0.727385957,0.05,0.029644,39
0,1,65,1249920496,0,0.721391912,0.05,0.028894497,39
0,1,65,1249920496,1.128329992,0.710492195,0.05,0.026662267,39
0,1,65,1249920497,1.128775692,0.70296145,0.05,0.025682464,39
0,1,65,1249920497,1.113443114,0.706764848,0,0.026145592,39
0,1,65,1249920498,1.057393135,0,,0.026994301,39
0,1,65,1249920498,1.027337501,0,,0.028507656,39
0,1,65,1249920499,1.019378806,0,,0.029644,39
0,1,65,1249920499,1.03391404,0,,0.029644,39
0,1,65,1249920500,1.055599207,0,,0.029644,39
0,1,65,1249920500,1.074679965,0,0.05,0.029644,39
0,1,65,1249920501,1.08155225,0,0.05,0.029644,39
0,1,65,1249920501,1.080177862,0.790775723,0.05,0.029644,39
0,1,65,1249920502,1.076976186,0.79469861,0.05,0.029644,39
0,1,65,1249920502,1.072440524,0.792756758,0.05,0.029644,39
0,1,65,1249920503,1.060613231,0.780593354,0.05,0.029644,39
0,1,65,1249920503,1.084209864,0.762686165,0.05,0.029644,39
0,1,65,1249920504,1.133527613,0.742485437,0.05,0.029644,39
0,1,65,1249920504,1.132497926,0.712130704,0.05,0.029644,39
0,1,65,1249920505,1.098997316,0,0.05,0.029644,39
0,1,65,1249920505,1.090909,0,0.05,0.029644,39
0,1,65,1249920506,1.077373853,0,0.05,0.029644,39
0,1,65,1249920506,1.009863999,0.546970499,0.05,0.029644,39
0,1,65,1249920507,1.010638651,0.515012115,0.05,0.029644,39
